country_name,ZS_ID,name_pov_2,povPct,povPop,IFP_mean_190,IFP_sum_190,IFP_mean_310,IFP_sum_310,WPO_mean_125,WPO_count_200,GDP_sum_gdp,POP_sum_pop,NDVI_mean,NPP_2010_mean,SOIL_mean,FOR_district_area,FOR_cover_area,FOR_cover_pct,FOR_loss_area,FOR_loss_pct,FOR_loss_annual_area,FOR_loss_annual_pct,BIODIV_pct,EBA_pct,PA_pct,CoastMean,CoastMed,OPollMean,PPollMed,ArtFiMean,ArtFiMed,DemFiMean,DemFiMed,AcidMean,AcidMed,PM_MOD_2010_mean,PM_MOD_2010_max,PM_MOD_ALL_mean,PM_MOD_ALL_max,PM2BRA_mean,PM2BRA_max,PM2DON_2013_max,PM2DON_2013_mean,PM2DON_2013_med,PM2DON_noDu_2013_max,PM2DON_noDu_2013_mean,PM2DON_noDu_2013_med,PM2DON_max,PM2DON_mean,PM2DON_noDu_max,PM2DON_noDu_mean,PM25em_mean,PM25em_max,PM10_mean,PM10_max,BC_mean,BC_max,NOx_mean,NOx_max,HG_mean,HG_max,LC_cat1,LC_cat2,LC_cat3,LC_cat4,LC_cat5,LC_cat6,LC_cat7,LC_cat8,LC_cat9,LC_cat10,LC_topcat_n,LC_topcat,LC_pchtree0005,LC_pchtree0510,LC_treesarea10,LC_treesarea05,LC_treesarea00,LC_areasumras,LC_pLCcat1_00,LC_pLCcat2_00,LC_pLCcat3_00,LC_pLCcat4_00,LC_pLCcat5_00,LC_pLCcat6_00,LC_pLCcat7_00,LC_pLCcat8_00,LC_pLCcat9_00,LC_pLCcat10_00,LC_pchLCcat1,LC_pchLCcat2,LC_pchLCcat3,LC_pchLCcat4,LC_pchLCcat5,LC_pchLCcat6,LC_pchLCcat7,LC_pchLCcat8,LC_pchLCcat9,LC_pchLCcat10,RUGG_mean,areaMolkm,ForestCoverkm,lnGDPcap2
Mozambique,1687,MUKUMBURA,78.15339661,24183,58.33144379,2566.583496,90.90092468,3999.640869,,,5.17763,33322,143.132,67.01157422,4.46565735,3592.432861,6.916544437,0.19253093,14.3025856,206.7880249,1.100198865,15.90677071,0,0,0,,,,,,,,,,,7.008333352,8.300000191,6.863888899,7.699999809,8.694700495,9.942421913,20,15.20767888,15,19,14.48272251,14,21,16.05480003,19,15.16195488,2.872,10.586,3.319E-12,1.2149E-11,0,0,8.84E-13,3.919E-12,0,0,0.505,0.327,0.073,0.013,0.002,0,0,0,0.079,0,Cropland,1,-0.025,-0.003,0.0057,0.0057,0.0059,0.3015,0.504734337,0.327694744,0.072755657,0.01328181,0.002482342,0,0,0.000307094,0.078743987,0,0.000709791,-0.001639966,0.002462217,0,0,,,7.99162E-05,0,,54473.39963,3592.432861,6.91654E-06,76.90633392
Mozambique,1725,CIDADE DE MOCUBA,56.45019913,97012,82.77976227,3642.30957,95.50828552,4202.364746,,,142.246,125611,210.378,98.38425912,2.403913063,3670.422607,2703.758789,73.66342163,191.9165192,7.098137379,14.7628088,0.546010554,0,0,0,,,,,,,,,,,3.997222212,4.699999809,3.269444426,3.700000048,6.599559107,7.108587265,12,10.55372701,11,11,8.973217167,9,13,11.22426605,12,9.54695034,9.597,13.064,1.0177E-11,1.3883E-11,0,0,2.419E-12,3.282E-12,0,0,0.305,0.681,0.005,0.001,0,0.005,0.002,0,0.001,0,Forest,2,-0.014,-0.003,0.2107,0.2113,0.2143,0.3098,0.293480426,0.692250252,0.005030382,0.001444367,0,0.00458213,0.001718299,0,0.001494173,0,0.039202433,-0.016763801,0.009900936,0.034482561,,0,0,,0,,19659.60206,3670.422607,0.002703759,46.01434326
Mozambique,1660,NAMAITA,66.52500153,35382,75.22140503,676.9926147,92.13549805,829.2194824,,,7.12544,32229,192.5,96.37499924,44.32558823,826.5753784,226.9114532,27.45199776,29.64564514,13.06485176,2.280434132,1.004988551,0,0,0,,,,,,,,,,,2.439999986,2.799999952,1.910000002,2.299999952,5.602389177,6.060197353,8,7.074391989,7,7,5.991416309,6,7,6.356223106,6,5.221745491,23.941,40.032,0,0,0,0,0,0,0,0,0.825,0.172,0.003,0,0,0,0,0,0,0,Cropland,1,-0.037,0,0.0118,0.0118,0.0122,0.0691,0.818212271,0.178547487,0.002681564,0.000446927,0,0,0,0,0.000111732,0,0.00805678,-0.036921181,0,0.001159846,,,,,0.000511912,,99425.77337,826.5753784,0.000226911,70.84505463
Mozambique,1841,CHAIMITE,42.89070129,13870,79.14089203,553.9862671,93.26535797,652.8575439,,,9.93855,29187,106.4,74.94444402,1.91935839,525.6986694,10.94634056,2.082246304,2.742355585,25.0527153,0.210950434,1.927131891,3.386777878,16.00534058,0,,,,,,,,,,,4.183333278,4.699999809,3.999999921,4.199999809,7.215452862,7.918039799,11,10.60470085,11,8,7.222222222,7,10,9.833333015,7,6.463675022,33.655,35.124,0,0,2.236E-12,2.335E-12,0,0,0,0,0.511,0.21,0.016,0.028,0,0.003,0,0,0.232,0,Cropland,1,-0.06,-0.008,0.0077,0.0077,0.0082,0.0467,0.498760939,0.222203866,0.016025111,0.028415661,0,0.002643317,0,0,0.231951103,0,0.023848908,-0.053531669,0,0,,0,,,0,,16101.79198,525.6986694,1.09463E-05,63.76114273
Mozambique,1864,ILHA JOSINA MACHEL,17.05389977,1615,86.43241882,172.8648376,94.08953094,188.1790619,,,1.81401,8064,152,94.08333079,0.573023006,193.1340942,13.19891071,6.834065437,0.717010856,5.432348728,0.055154681,0.417872965,100,100,0,,,,,,,,,,,4.933333397,5,4.933333397,5,7.081087589,7.10708952,14,13.19075145,13,10,9.080924855,9,12,11.84393024,8,7.99421978,13.223,15.267,0,0,0,0,2.69E-12,3.425E-12,0,0,0.922,0.02,0.002,0.011,0,0.001,0,0,0.044,0,Cropland,1,0,0,0.0003,0.0003,0.0003,0.0172,0.921973109,0.019730942,0.002242152,0.010762332,0,0.000896861,0,0,0.04439462,0,0,0,0.000513162,0,,-0.002080061,,,0,,12514.51807,193.1340942,1.31989E-05,70.55369568
Mozambique,1738,NAMACURRA,67.44360352,64553,83.31045532,1416.27771,95.8210907,1628.958496,,,30.2628,99500,194.923,93.14102584,1.800886709,1383.299194,623.0709229,45.04238129,80.87084961,12.97939682,6.220834732,0.998415112,78.76329803,0,0,,,,,,,,,,,4.03846152,4.599999905,3.399999985,3.900000095,5.906143188,6.357424736,12,10.87948718,11,10,8.738461538,9,13,11.38632488,10,9.241025925,10.698,16.928,1.1409E-11,1.8384E-11,0,0,0,0,0,0,0.55,0.248,0.001,0.002,0,0.197,0,0,0.003,0,Cropland,1,-0.079,-0.024,0.0289,0.0296,0.0321,0.117,0.522123337,0.27523905,0.001055061,0.001912298,0,0.196834818,0,0,0.002835476,0,0.053043716,-0.100622885,0,0,,0,,,0,,6155.022539,1383.299194,0.000623071,65.57750702
Mozambique,1919,DISTRITO URBANO N?2,1.429700017,2256,,,,,,,260.884,76217,,,3.558500767,6.63058424,0.01627115,0.245395422,0.0119883,73.6782608,0.000922177,5.66755867,100,100,0,6.228869915,6.957908154,0.212334692,0.264877528,0.177005962,0.190340847,0.032324456,0.034133025,0.283250451,0.283250451,,,,,13.26480103,13.26480103,12,8.666666667,10,9,6.333333333,7,11,6.833333492,8,4.833333492,94.53,94.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Urban_area,7,0,0,0,0,0,0.0006,0,0,0,0,0,0,1,0,0,0,,,,,,,0,,,,66363.125,6.63058424,1.62711E-08,32.23132324
Mozambique,1534,MBAU,66.0931015,7682,55.28492355,386.9944763,82.70303345,578.9212036,,,3.51642,18054,206.875,102.093749,0.825216594,789.7888794,566.6710815,71.74969482,46.94368362,8.284114838,3.611052513,0.637239575,99.67243195,0,0,3.151080608,2.929976702,0.06990511,0.068618163,0.089844227,0.056426816,0.283207119,0.286903739,0.381233126,0.326217502,3.274999976,4.400000095,2.900000036,3.900000095,5.682264884,6.770787716,7,4.95398773,5,5,3.237730061,3,6,4.329754829,4,2.785276175,6.792,6.793,0,0,3.57E-13,4.62E-13,1.288E-12,1.629E-12,0,0,0.617,0.248,0.069,0.015,0,0.038,0.009,0,0.003,0,Cropland,1,-0.028,-0.003,0.0161,0.0161,0.0166,0.0651,0.609215856,0.25621891,0.068348736,0.015162284,0.000236911,0.037905712,0.009121061,0.000355366,0.003435205,0,0.01263854,-0.030975496,0.003466186,0,-0.002080061,0,0,-0.002077983,0,,17873.11395,789.7888794,0.000566671,72.99445343
Mozambique,1894,MAHATE,64.6352005,13130,55.28492355,608.1341553,82.70303345,909.7333374,,,3.99984,14721,203.7,93.2,3.730149102,880.7235718,459.8257751,52.20999908,29.1163311,6.332035542,2.239717722,0.48707965,96.48787689,0,98.1590271,3.4790833,3.612971306,0.057119492,0.068618163,0.044050954,0.045613121,0.282692343,0.272269219,0.5161044,0.461927563,2.949999976,3.400000095,2.489999962,3.099999905,4.825876917,5.181696892,8,5.066298343,5,5,3.447513812,3,6,4.381215572,4,2.986187935,2.38,3.358,0,0,0,0,7.51E-13,9.64E-13,0,0,0.595,0.285,0.016,0.037,0,0.053,0.001,0.006,0.007,0,Cropland,1,-0.016,-0.001,0.0207,0.0207,0.0211,0.0728,0.590480208,0.289621532,0.01558359,0.037103783,0.000318032,0.052793384,0.001378141,0.005936606,0.006784692,0,0.008078929,-0.016837567,0,0.002857128,-0.002077983,0,0,0,0,,14175.52852,880.7235718,0.000459826,67.41684723
Mozambique,1831,INHARRIME,53.53170013,39538,72.92380524,948.0095215,88.98692322,1156.829956,,,39.9786,37698,154,103.7954552,1.159221011,1114.985352,250.3041992,22.4491024,40.38562012,16.13461494,3.106586218,1.241124272,99.97411346,99.97419739,0,2.829358578,2.395381689,0.107606173,0.102860741,0.06122271,0.021912722,0.108491138,0.115254067,0.348823369,0.371051967,2.081818158,2.599999905,1.981818167,2.5,4.103548676,4.472857475,7,6.041666667,6,4,3.033333333,3,7,5.286458492,3,2.364583254,6.449,17.147,6.94E-12,1.8213E-11,0,0,0,0,0,0,0.688,0.146,0.04,0.015,0,0.004,0,0,0.108,0,Cropland,1,-0.06,-0.005,0.0141,0.0141,0.015,0.0987,0.678649604,0.155595496,0.039699905,0.014379494,0,0.003516724,0,0,0.108158797,0,0.013127604,-0.063284747,0.015747948,0.021739015,,0,,,0,,28459.56961,1114.985352,0.000250304,46.90904999
Mozambique,1833,MOCUMBI,63.73239899,16768,74.47790527,1489.558105,89.72930908,1794.586182,,,9.27572,52773,178.353,91.45833302,1.801810821,1644.724854,683.7997437,41.57532883,78.44509125,11.47193909,6.034237862,0.882456839,100,100,0,,,,,,,,,,,2.649999999,3.5,2.562499963,3.099999905,4.814424843,5.41987133,8,7.076607387,7,5,3.917236662,4,8,6.714090347,5,3.583447218,12.152,17.147,0,0,8.44E-13,1.169E-12,3.375E-12,4.693E-12,0,0,0.605,0.263,0.049,0.061,0,0,0,0,0.021,0,Cropland,1,-0.053,-0.021,0.0381,0.0389,0.0411,0.1457,0.59186697,0.283914,0.048925132,0.054114159,0,5.29493E-05,0,0,0.02112676,0,0.022544293,-0.072920546,0.002164491,0.134050995,,0.000511912,,,0,,51390.78558,1644.724854,0.0006838,74.75945282
Mozambique,1646,NAMIALO,46.85749817,23999,72.74497223,363.7248535,90.2052002,451.0260315,,,63.3253,34326,170,87.10416794,5.19070212,349.8816528,21.564888,6.163480759,6.634080887,30.76334572,0.510313928,2.366411209,26.66860771,0,0,,,,,,,,,,,1.649999976,1.899999976,1.324999988,1.399999976,4.311181307,4.333490849,7,5.853741497,6,5,4.425170068,4,6,5.588435173,5,4.010204315,18.443,20.214,0,0,1.181E-12,1.342E-12,4.496E-12,5.02E-12,0,0,0.956,0.036,0.007,0.001,0,0,0,0,0,0,Cropland,1,0,-0.039,0.0008,0.0008,0.0008,0.0292,0.955397189,0.036949065,0.007125891,0.000527844,0,0,0,0,0,0,0.001104967,-0.028571272,0,-0.002080061,,,,,,,8606.028302,349.8816528,2.15649E-05,39.63172531
Mozambique,1648,ETARARA,73.39369965,23599,43.83065796,701.2905273,75.43592834,1206.974854,,,6.30058,28839,198.769,95.06060652,8.45049421,1359.687134,458.0772095,33.68989944,49.88447189,10.88996983,3.83726716,0.837689996,0,0,0,,,,,,,,,,,3.572727268,3.799999952,3.627272736,3.900000095,6.669846188,7.233458996,10,8.865435356,9,9,8.046613896,8,10,9.121372223,9,8.451187134,9.929,11.508,1.0703E-11,1.2395E-11,0,0,0,0,0,0,0.59,0.09,0.271,0.047,0,0,0.002,0,0,0,Cropland,1,-0.056,-0.003,0.0102,0.0102,0.0108,0.1136,0.587220728,0.095606707,0.268893868,0.046309501,0,0.000407415,0.001561757,0,0,0,0.005550386,-0.058238667,0.006060635,0.014662855,,7.99162E-05,0,,,,28721.2497,1359.687134,0.000458077,71.04538727
Mozambique,1527,M'TAMBA,66.25700378,18224,55.28492355,718.7039795,82.70303345,1075.139404,,,5.4251,20341,211.667,98.13333359,2.276178256,1033.289185,954.3760376,92.36291504,56.91901398,5.964002609,4.378385544,0.458769441,100,0,0,,,,,,,,,,,2.640000033,2.900000095,1.75999999,1.899999976,4.612308979,4.869814396,6,5.146054181,5,5,3.815076561,4,5,4.389870644,4,3,6.53,6.717,6.902E-12,7.099E-12,4.49E-13,4.62E-13,0,0,0,0,0.309,0.632,0.043,0,0,0,0.016,0,0,0,Forest,2,-0.001,-0.002,0.0538,0.0539,0.054,0.085,0.307168782,0.634482741,0.042649727,0,0,0,0.015698729,0,0,0,0.00738552,-0.003575547,0,,,,0,,,,33397.77414,1033.289185,0.000954376,67.72232819
Mozambique,1856,CHISSANO,27.1487999,14378,78.59043121,471.542572,92.9187851,557.5126953,,,21.4941,40976,160.5,88.31944275,1.727547015,519.7697144,221.4918823,42.61346436,33.16942978,14.97546101,2.551494598,1.151958585,100,100,0,,,,,,,,,,,3.733333349,3.900000095,3.816666643,3.900000095,6.774604162,7.58113718,11,10.5655914,11,8,7.165591398,7,10,9.879570007,7,6.479569912,24.905,28.255,2.6733E-11,3.0264E-11,1.508E-12,1.731E-12,6.017E-12,6.972E-12,0,0,0.905,0.026,0.051,0,0,0,0,0,0.018,0,Cropland,1,-0.051,0,0.0011,0.0011,0.0012,0.0462,0.903871834,0.027536716,0.050233644,0,0,0,0,0,0.01835781,0,0.001107867,-0.0484845,0.006644482,,,,,,0,,41897.03788,519.7697144,0.000221492,57.04725266
Mozambique,1548,CHICONONO,73.08239746,6098,43.83065796,2060.040771,75.43592834,3545.48877,,,2.65044,18574,194.929,117.0426826,24.97809977,4122.253418,3562.151611,86.41272736,30.18073082,0.84726125,2.321594715,0.065173939,0,13.24693108,12.52302361,,,,,,,,,,,4.397560951,6,4.082926843,4.699999809,8.148267688,9.650717735,10,9.204585538,9,10,8.747207525,9,10,8.793356895,9,8.011464119,0.863,1.061,9.07E-13,1.127E-12,0,0,2.63E-13,2.68E-13,0,0,0.058,0.916,0.023,0.003,0,0,0,0,0,0,Forest,2,0,0,0.3122,0.3123,0.3124,0.341,0.057706669,0.916359246,0.022607436,0.003032429,0,9.05203E-05,0.000203671,0,0,0,0.012941154,-0.00081496,0,0,,0.001159846,-0.000639435,,,,115547.1309,4122.253418,0.003562152,78.40734863
Mozambique,1554,ANCUABE,66.46749878,27479,55.28492355,1382.123047,82.70303345,2067.575684,,,6.97436,48450,201.476,91.64772658,7.190312962,2102.624023,1211.063477,57.59771729,80.10329437,6.614293575,6.161791801,0.508791804,6.237223625,0,35.99409866,,,,,,,,,,,2.354545431,3.099999905,1.431818176,1.700000048,5.013454146,5.639179707,6,5.52498564,6,5,4.210798392,4,6,5.00459528,4,3.674899578,5.984,11.317,0,0,3.86E-13,7.48E-13,1.468E-12,2.733E-12,0,0,0.508,0.473,0.007,0.004,0,0,0.008,0,0,0,Cropland,1,-0.023,-0.005,0.0824,0.0828,0.0847,0.1741,0.494327754,0.486617029,0.007001684,0.0036781,0,0,0.008375432,0,0,0,0.026714485,-0.027319903,0.012658157,0,,,0,,,,34163.88113,2102.624023,0.001211063,78.25255585
Mozambique,1923,MAIAIA,31.67219925,55300,71.09401703,213.2820587,88.91834259,266.7550354,,,251.069,161212,158,84.83333206,,230.1288757,15.2903471,6.644254208,3.28107667,21.45848465,0.252390504,1.650652647,99.84622192,0,0,6.114665031,6.208725929,0.539939702,0.528371632,0.363965243,0.295600474,0.264325023,0.235216618,0.816192031,0.923855126,2.25,2.299999952,2.049999952,2.099999905,,,8,6.015789474,6,5,4.257894737,4,7,5.605263233,4,3.563157797,15.211,19.344,1.6301E-11,2.0626E-11,0,0,3.66E-12,4.161E-12,0,0,0.733,0.101,0.008,0.064,0.003,0.007,0.062,0.006,0.014,0,Cropland,1,-0.621,0,0.0001,0.0001,0.0002,0.0192,0.726247966,0.108695649,0.008454106,0.064412236,0.002818035,0.007246377,0.06199678,0.006038647,0.014090177,0,0.009977841,-0.066666707,0,0,-0.000227726,0,0,0,0,,19649.45487,230.1288757,1.52903E-05,41.79296494
Mozambique,1913,NATIKIRE,34.88970184,18009,75.22140503,75.22140503,92.13549805,92.13549805,,,66.1879,13622,181,,9.779579105,80.62879181,0.593861699,0.736537993,3.550422192,597.8533936,0.273109406,45.98872375,0,0,0,,,,,,,,,,,,,,,5.534582587,5.540459156,8,7.119402985,7,7,5.940298507,6,7,6.388059616,6,5.164179325,40.032,40.032,0,0,0,0,0,0,0,0,0.915,0.085,0,0,0,0,0,0,0,0,Cropland,1,0,0,0,0,0,0.0067,0.915331781,0.084668189,0,0,0,0,0,0,0,0,0,0,,,,,,,,,46991.92929,80.62879181,5.93862E-07,28.37633133
Mozambique,1866,PALMEIRA (3 DE FEVEREIRO),21.66239929,8853,84.93357086,679.4685669,93.71125793,749.6900635,,,47.7232,44620,147.4,84.28333435,0.354601368,568.7353516,56.48973465,9.932517052,4.578292847,8.104645729,0.352176368,0.623434305,100,99.86158752,0,,,,,,,,,,,5.1,5.5,4.960000038,5,7.133059406,7.462677479,15,13.95841584,14,11,9.998019802,10,13,12.25148487,9,8.665346146,27.051,27.051,0,0,1.632E-12,1.632E-12,6.688E-12,6.688E-12,0,0,0.89,0.093,0.001,0.005,0,0,0,0,0.011,0,Cropland,1,-0.131,-0.006,0.0038,0.0038,0.0044,0.0507,0.877870739,0.104942963,0.001368821,0.00486692,0,0,0,0,0.01095057,0,0.013513483,-0.11304348,-0.000639435,0,,,,,0,,24687.61644,568.7353516,5.64897E-05,46.79271317
Mozambique,1859,CHONGOENE,25.62730026,21038,75.50782013,755.078186,90.97794342,909.77948,,,68.9569,62634,148.714,96.23958206,1.727501154,750.3297119,79.09220123,10.54099274,11.76150799,14.87062931,0.904731393,1.143894553,99.65055847,99.99394226,0,2.721339226,2.488377571,0.046139799,0.049689014,0.043732282,0.040220421,0.168980166,0.162417889,0.545441091,0.387929976,3.087500006,3.5,3.137499988,3.599999905,6.2770554,7.038169384,10,8.844645551,9,6,5.327300151,5,9,7.927601814,6,4.749622822,29.22,35.124,3.1214E-11,3.7441E-11,0,0,7.143E-12,8.716E-12,0,0,0.89,0.092,0.002,0.004,0,0.001,0,0,0.01,0,Cropland,1,-0.03,-0.096,0.0059,0.0066,0.0068,0.0668,0.877484977,0.104831256,0.002080444,0.004160888,0,0.001155802,0,0,0.010286639,0,0.014225488,-0.119073838,0,0,,0.000511935,,,0,,63844.08958,750.3297119,7.90922E-05,46.39765167
Mozambique,1617,METI,72.00830078,12811,73.72660065,1548.258667,91.34027863,1918.145874,,,5.0971,24173,203.813,103.3578428,24.05371298,1670.08728,804.4769897,48.16975784,39.97138214,4.968617439,3.074721813,0.382201344,0,0,0,,,,,,,,,,,2.882352941,3.400000095,2.658823504,3.099999905,5.648334613,5.97276926,8,7.195824334,7,7,6.762419006,7,8,7.377969742,7,6.658747196,5.561,7.479,0,0,3.67E-13,4.94E-13,0,0,0,0,0.48,0.301,0.212,0.001,0,0,0.005,0,0,0,Cropland,1,-0.002,-0.001,0.0419,0.0419,0.042,0.1393,0.479284376,0.301872164,0.211864412,0.001440124,0,0.000110779,0.004929655,0,0.000498504,0,0.001040138,-0.003302779,0.00235296,0,,-0.002080061,0,,-0.000639435,,54678.93678,1670.08728,0.000804477,71.64471436
Mozambique,1567,MURREBUE,51.96659851,7650,56.02594376,448.20755,82.97348022,663.7878418,,,6.42439,16671,220.25,89.20238059,10.69811039,618.6696167,268.3067627,43.36834335,48.93296814,18.23769379,3.764074564,1.402899504,99.47665405,0,0,,,,,,,,,,,2.75714285,3.200000048,2.285714286,2.900000095,4.918477019,5.476771355,8,5.28962818,5,5,4.025440313,4,6,4.5616436,4,3.097847462,4.075,4.88,0,0,2.15E-13,2.57E-13,1.16E-12,1.378E-12,0,0,0.707,0.284,0.001,0.003,0,0,0.002,0,0.004,0,Cropland,1,-0.085,-0.022,0.0145,0.0148,0.0162,0.0512,0.673441708,0.317223728,0.000752785,0.00255947,0,0,0.001656128,0,0.004366155,0,0.049631122,-0.105363026,0.000513162,0,,,0.000276889,,0,,26557.9483,618.6696167,0.000268307,61.80041885
Mozambique,1762,MAVONDE,76.03569794,19675,75.69247437,832.6172485,94.83322144,1043.165527,,,4.13927,17106,195.364,114.7045461,57.76131975,1007.080994,729.3592529,72.4230957,95.19128418,13.05135727,7.322406292,1.003950596,0,9.917963982,0,,,,,,,,,,,5.500000043,6.300000191,4.945454554,5.699999809,9.159246339,11.08128262,13,12.07916182,12,12,11.03259604,11,11,10.49941826,10,9.543655396,7.419,9.616,7.816E-12,1.0136E-11,0,0,0,0,0,0,0.394,0.601,0.005,0,0,0,0,0,0,0,Forest,2,-0.003,0,0.0515,0.0515,0.0516,0.0857,0.391946673,0.603008747,0.004774345,0.000270246,0,0,0,0,0,0,0.005056337,-0.003286544,0,-0.002077983,,,,,,,280745.304,1007.080994,0.000729359,69.33335114
Mozambique,1849,MAZUCANE,42.91490173,5730,82.44368744,247.3310699,95.34482574,286.0344849,,,3.67164,16888,152,86.16666921,0.851143748,266.2488403,16.70413971,6.273882389,3.326459646,19.9139843,0.255881518,1.531844974,100,100,0,,,,,,,,,,,2.833333333,2.900000095,2.466666698,2.5,5.423961639,5.468166351,9,8.145833333,8,5,5,5,8,7.25,5,4.25,12.298,13.726,1.3277E-11,1.4805E-11,8E-13,8.85E-13,2.872E-12,3.053E-12,0,0,0.883,0.096,0.02,0.001,0,0,0,0,0,0,Cropland,1,0,-0.014,0.0016,0.0016,0.0016,0.0236,0.881853759,0.09660574,0.020234987,0.001305483,0,0,0,0,0,0,0.001110238,-0.010135083,0,0.001159846,,,,,,,36268.04425,266.2488403,1.67041E-05,71.12763977
Mozambique,1578,MAZEZE,72.07649994,13350,55.28492355,497.5643005,82.70303345,744.3272705,,,6.98552,31277,213,94.46875095,5.395309001,696.878479,391.4169312,56.16717148,24.24282455,6.193606377,1.86483264,0.476431251,98.75643158,0,0,4.054950714,4.081237793,0.09414807,0.121152535,0.086561516,0.092014633,0.307801396,0.334131926,0.321949512,0.321949512,2.325000003,2.799999952,1.874999985,2.5,4.477138519,4.803967476,7,5.540727903,6,5,4.097053726,4,6,4.79202795,4,3.150779963,4.716,4.88,5.293E-12,5.476E-12,0,0,1.336E-12,1.378E-12,0,0,0.614,0.355,0.005,0.003,0,0.003,0,0.006,0.015,0,Cropland,1,-0.012,0,0.0205,0.0205,0.0208,0.0578,0.609857082,0.359556556,0.004941899,0.002270602,0,0.002938427,0,0.005743288,0.014692133,0,0.006132355,-0.011515585,0,0.176469192,,0,,0,0,,36276.01912,696.878479,0.000391417,70.67427826
Mozambique,1930,MATOLA,2.640799999,5895,74.44163513,74.44163513,91.06334686,91.06334686,,,764.45,373461,,75.58333588,1.799255135,64.02186584,0.019690659,0.030756146,0.340854675,1731.047607,0.02621959,133.1575012,96.63398743,96.6332016,0,6.523867607,6.78680563,0.190901428,0.255590379,0.17925553,0.19043009,0.033115141,0.034133025,0.283250451,0.283250451,5.900000095,5.900000095,5.900000095,5.900000095,13.28211082,14.22218418,16,15.44827586,15,12,11.43103448,11,14,13.79310322,10,9.948275566,90.041,94.53,0,0,5.634E-12,5.915E-12,0,0,0,0,0.267,0.097,0.024,0.005,0,0.024,0.556,0,0.026,0,Urban_area,7,-0.25,0,0.0001,0.0001,0.0002,0.0057,0.260458827,0.105263159,0.022941969,0.005398111,0,0.024291499,0.556005418,0,0.025641026,0,0.02590723,-0.07692264,0.058823027,0.001159846,,0,0,,0,,39796.14286,64.02186584,1.96907E-08,38.33358765
Mozambique,1729,MORRUMBALA,78.52639771,128499,83.31045532,3082.486816,95.8210907,3545.380371,,,31.3911,80734,182.688,85.12068913,3.505130809,3134.24585,2181.161865,69.59128571,311.154541,14.26554108,23.93496513,1.097349286,0,0,3.849613667,,,,,,,,,,,4.765517218,5.5,3.700000023,4.199999809,6.615839024,7.659049988,14,12.20369672,12,12,10.68389287,11,16,13.57789516,14,11.94568062,4.414,28.006,0,0,3.06E-13,1.414E-12,1.1E-12,6.068E-12,0,0,0.516,0.482,0.001,0,0,0,0,0,0,0,Cropland,1,-0.007,-0.001,0.1275,0.1276,0.1286,0.2647,0.512197256,0.48608318,0.001194952,0,0,0.000145726,0.000378887,0,0,0,0.007852453,-0.008274315,0,,,0.000513162,0,,,,82272.27919,3134.24585,0.002181162,61.66004181
Mozambique,1885,BAZARUTO,57.42279816,1524,72.32683563,144.6536713,88.70175171,177.4035034,,,2.12777,15,89,70.75000191,,100.7063446,1.508473039,1.497892737,0.331558675,21.9797554,0.025504513,1.69075036,96.23692322,0,100,3.833729506,3.838426113,0.152853072,0.187235743,0.018675122,0.008658067,0.180483267,0.190937564,0.893643439,0.960369766,2.699999928,2.799999952,2.900000095,2.900000095,4.147778392,4.325686932,8,7.183908046,7,5,4.08045977,4,6,6,4,3.965517282,3.712,3.712,0,0,0,0,0,0,0,0,0.504,0.051,0.055,0.094,0.003,0.013,0,0.209,0.072,0,Cropland,1,0,0,0,0,0,0.0087,0.503978789,0.051282052,0.054818746,0.093722373,0.00265252,0.013262599,0,0.208664894,0.071618035,0,0,0,0,0,-0.002077983,0,,0,0,,102667.6475,100.7063446,1.50847E-06,3.814114332
Mozambique,1592,CHIPENE,78.37460327,21506,75.22140503,752.2139893,92.13549805,921.3549194,,,5.15125,24808,225,98.44791508,6.150851816,788.6142578,507.0487366,64.29616547,52.05890656,10.26704216,4.004531384,0.789772451,100,0,0,,,,,,,,,,,2.262499958,2.700000048,2.037499979,2.5,4.67209061,4.787069321,6,5.255287009,5,5,4.009063444,4,5,4.765861034,4,3.061933517,9.155,9.155,0,0,0,0,2.477E-12,2.477E-12,0,0,0.547,0.452,0.002,0,0,0,0,0,0,0,Cropland,1,-0.024,0,0.0296,0.0295,0.0303,0.0654,0.53567636,0.462554544,0.001769077,0,0,0,0,0,0,0,0.020255392,-0.023457417,0,,,,,,,,43331.56632,788.6142578,0.000507049,71.90500641
Mozambique,1628,DOMUE,65.44750214,103089,59.55841827,1548.518921,91.07052612,2367.833496,,,20.5628,119867,165.727,100.4242418,5.307730779,2133.595215,145.8697205,6.836803913,60.44400024,41.43697357,4.649538517,3.187459469,1.479753137,0.306235045,0,,,,,,,,,,,4.013636329,4.900000095,3.713636366,4.400000095,7.900639322,8.455024719,12,10.62981859,11,11,10.01814059,10,13,11.5215416,12,10.88265324,27.783,39.774,2.9602E-11,4.2017E-11,0,0,0,0,0,0,0.737,0.194,0.068,0,0,0.001,0,0,0,0,Cropland,1,-0.003,0,0.0337,0.0337,0.0337,0.1768,0.73699373,0.194657817,0.067824721,0,0,0.000523743,0,0,0,0,0.000651431,-0.002466382,0,,,7.99162E-05,,,,,53425.68444,2133.595215,0.00014587,75.18024445
