Str_ID,Link_ID,From,Prov_Code,Str_Type,GPS_E,GPS_S,EndGPS_E,EndGPS_S,Obst_Type,Num_Spans,Over_Length,Span_Length,Clear_Soffit,Clear_Width,Walk_Width,Total_Width,Barrier_Height,Des_Type,Mat_Type,Surf_Type
BN022102:0016.87,N022102:0000.0,16870,Gaza,BRDG,33.379119873,-24.6695594788,,,STRM,2,5.70,2,2.35,7.00,,,,CULV,CONC,ASPH
BN022102:0017.07,N022102:0000.0,17070,Gaza,BRDG,33.3772392273,-24.6690597534,,,STRM,2,6.90,,3.50,7.00,,,,CULV,CONC,ASPH
BN022102:0017.41,N022102:0000.0,17405,Gaza,BRDG,33.3740005493,-24.6684093475,,,STRM,2,5.80,2,2.40,7.00,,,,CULV,CONC,ASPH
BN022102:0017.68,N022102:0000.0,17680,Gaza,BRDG,33.3712997437,-24.6679496765,,,STRM,2,5.90,2.1,2.40,7.00,,,,CULV,CONC,ASPH
BN022102:0017.85,N022102:0000.0,17845,Gaza,BRDG,33.369720459,-24.6677303314,,,STRM,2,7.50,2.5,3.10,7.00,,,,CULV,CONC,ASPH
BN022102:0048.38,N022102:0030.4,48382,Gaza,BRDG,33.1184196472,-24.5414600372,,,STRM,3,8.90,2,2.50,10.00,,,,CULV,CONC,ASPH
BN022102:0051.01,N022102:0030.4,51012,Gaza,BRDG,33.0953598022,-24.5305595398,,,STRM,2,13.90,2.5,3.30,7.00,,,,CULV,CONC,ASPH
BN022102:0051.18,N022102:0030.4,51177,Gaza,BRDG,33.0939407349,-24.5298404694,,,STRM,5,17.20,2.5,4.30,10.10,,,,CULV,CONC,ASPH
BN022102:0055.15,N022102:0030.4,55147,Gaza,BRDG,33.059299469,-24.5131702423,,,STRM,2,5.80,2,2.50,7.00,,,,CULV,CONC,ASPH
BN022102:0055.25,N022102:0030.4,55252,Gaza,BRDG,33.058380127,-24.5127296448,,,STRM,2,5.00,2,1.90,7.00,,,,CULV,CONC,ASPH
BN022102:0061.05,N022102:0030.4,61050,Gaza,BRDG,33.0040588379,-24.5004291534,,,RIVR,10,498.90,45,10.34,7.40,1.50,,,BEAM,CONC,ASPH
BN022102:0081.70,N022102:0081.7,81700,Gaza,BRDG,32.8763465881,-24.410036087,,,RIVR,36,648.00,18,12.00,6.00,1.00,,,GIRD,CONC,CONC
BR044302:0018.96,R044302:0000.0,18960,Gaza,BRDG,33.9347343445,-24.5635166168,,,RIVR,1,18.00,18,2.50,3.50,,,,,STEL,STEL
BR044502:0084.61,R044502:0055.4,84605,Gaza,BRDG,32.3724517822,-24.1914901733,,,STRM,3,10.50,3.3,2.00,7.90,0.70,,,CULV,CONC,ASPH
BR044502:0102.00,R044502:0055.4,102000,Gaza,BRDG,32.2646713257,-24.0834007263,,,RIVR,3,7.90,2.3,3.50,7.50,0.56,,,CULV,CONC,ASPH
BR044502:0108.96,R044502:0055.4,108960,Gaza,BRDG,32.2406387329,-24.0246696472,,,STRM,1,7.00,5.9,3.00,7.16,0.70,,,SLAB,CONC,ASPH
BR044802:0000.72,R044802:0000.0,720,Gaza,BRDG,32.8442306519,-24.4443798065,,,STRM,3,11.40,3,4.00,6.00,0.75,,,SLAB,CONC,ASPH
BR044802:0002.61,R044802:0000.0,2605,Gaza,BRDG,32.8605384827,-24.4147396088,,,RIVR,3,66.30,20,4.85,7.50,0.70,,,BEAM,CONC,ASPH
BR045202:0011.86,R045202:0000.0,11860,Gaza,BRDG,33.2096099854,-24.7001094818,,,RIVR,2,20.60,12.7,2.60,6.47,0.80,,,BEAM,CONC,ASPH
BR045402:0014.07,R045402:0000.0,14072,Gaza,BRDG,33.482334137,-25.0625648499,,,STRM,1,40.00,40,0.60,4.50,,,,,STEL,STEL
BR085502:0065.42,R085502:0060.3,65419,Gaza,VENT,33.6653785706,-24.1898765564,,,STRM,,25.60,,0.60,4.50,,,,VENT,CONC,CONC
BR085602:0031.14,R085602:0030.0,31139,Gaza,BRDG,33.0306282043,-24.5242195129,,,RIVR,2,26.80,19.5,0.65,7.25,1.10,,,SLAB,CONC,ASPH
BR085602:0031.51,R085602:0030.0,31509,Gaza,BRDG,33.0048484802,-24.520980835,,,RIVR,1,19.30,7,4.30,7.40,1.50,,,SLAB,CONC,ASPH
BR085902:0005.06,R085902:0000.0,5060,Gaza,BRDG,33.2956008911,-24.6816196442,,,STRM,3,9.00,,2.60,5.20,0.85,,,CULV,CONC,CONC
BR085902:0026.39,R085902:0000.0,26385,Gaza,BRDG,33.4540100098,-24.7770595551,,,RIVR,4,51.00,,2.55,8.70,,,,CULV,CONC,CONC
BN000103:0382.00,N000103:0373.4,382000.09375,Inhambane,BRDG,35.0138587952,-24.4931907654,,,RIVR,5,110.00,22,3.50,7.30,1.20,,,GIRD,CONC,ASPH
BN000103:0419.15,N000103:0416.6,419145,Inhambane,BRDG,35.2297897339,-24.2611999512,,,RIVR,1,10.90,10.2,3.50,7.25,1.00,,,BEAM,CONC,ASPH
BN000103:0467.90,N000103:0450.4,467900.59375,Inhambane,,35.345199585,-23.8698997498,,,STRM,3,10.00,3,1.20,9.00,,,,CULV,CONC,ASPH
BN000103:0479.95,N000103:0469.1,479949,Inhambane,BRDG,35.273979187,-23.7959403992,,,RIVR,8,110.80,13.5,5.00,7.00,0.70,,,BEAM,CONC,ASPH
BN000103:0490.31,N000103:0480.0,490313,Inhambane,BRDG,35.3069992065,-23.7130298615,,,RIVR,5,73.30,13.5,3.30,7.00,0.70,,,GIRD,CONC,ASPH
BN000103:0495.00,N000103:0494.0,494996,Inhambane,BRDG,35.3193016052,-23.6726799011,,,RIVR,4,56.80,13.5,4.60,7.00,0.70,,,GIRD,CONC,ASPH
BN000103:0501.34,N000103:0500.7,501342.09375,Inhambane,BRDG,35.3384284973,-23.6255207062,,,RIVR,4,56.80,13.5,3.00,6.95,0.70,,,GIRD,CONC,ASPH
BN000103:0508.55,N000103:0500.7,508547,Inhambane,BRDG,35.3634109497,-23.568359375,,,RIVR,3,43.30,14.5,3.00,7.00,0.70,,,GIRD,CONC,ASPH
BN000103:0513.40,N000103:0511.4,513397,Inhambane,BRDG,35.3822593689,-23.5296001434,,,RIVR,3,43.00,13.5,4.00,7.00,0.70,,,GIRD,CONC,ASPH
BN000103:0518.46,N000103:0518.4,518455.3125,Inhambane,BRDG,35.3831710815,-23.4858608246,,,RIVR,3,13.10,4.3,3.60,9.80,1.50,,,SLAB,CONC,ASPH
BN000103:0521.13,N000103:0518.4,521126.90625,Inhambane,BRDG,35.3801612854,-23.4622592926,,,RIVR,3,43.10,13.5,5.00,7.00,0.70,,,GIRD,CONC,ASPH
BN000103:0526.43,N000103:0518.4,526428.375,Inhambane,BRDG,35.381729126,-23.4144897461,,,RIVR,3,43.00,13.5,4.70,7.40,0.70,,,GIRD,CONC,ASPH
BN000103:0551.05,N000103:0544.6,551045.3125,Inhambane,BRDG,35.3390007019,-23.2063503265,,,RIVR,2,14.20,5.2,3.50,7.20,0.80,,,SLAB,CONC,CONC
BN000103:0699.46,N000103:0691.7,699455,Inhambane,BRDG,35.111289978,-21.9365997314,,,STRM,4,13.20,3.2,1.10,9.00,1.20,,,CULV,CONC,ASPH
BN000103:0706.65,N000103:0703.2,706654.8125,Inhambane,BRDG,35.0982208252,-21.8737792969,,,STRM,2,7.00,3.2,1.10,9.00,1.20,,,CULV,CONC,ASPH
BN000103:0708.90,N000103:0703.2,708904.3125,Inhambane,BRDG,35.1005783081,-21.8539199829,,,STRM,2,6.60,3.2,1.10,9.00,1.30,,,CULV,CONC,ASPH
BN000103:0716.81,N000103:0703.2,716810.875,Inhambane,BRDG,35.1161994934,-21.7865390778,,,STRM,2,6.40,3,1.50,9.00,1.30,,,CULV,CONC,ASPH
BN000103:0726.05,N000103:0703.2,726054,Inhambane,BRDG,35.0932998657,-21.706079483,,,STRM,2,6.60,3.1,1.10,9.10,1.30,,,CULV,CONC,ASPH
BN000103:0803.38,N000103:0783.2,803382,Inhambane,BRDG,34.6439399719,-21.1986293793,,,RIVR,1,24.00,13.5,3.50,7.10,0.80,,,GIRD,CONC,ASPH
BN000103:0811.75,N000103:0783.2,811754.875,Inhambane,BRDG,34.5758514404,-21.1607704163,,,RIVR,3,42.00,,10.90,7.17,1.00,,,GIRD,CONC,ASPH
BN000103:0814.32,N000103:0783.2,814322,Inhambane,BRDG,34.5670585632,-21.1399803162,,,RIVR,5,873.00,220,12.00,7.15,2.40,,,CABL,CONC,ASPH
BN000503:0002.81,N000503:0000.0,2815,Inhambane,BRDG,35.2978591919,-24.104850769,,,RIVR,3,25.00,10.3,3.50,6.00,0.80,,,VSLB,CONC,ASPH
BN000503:0004.79,N000503:0004.6,4786,Inhambane,BRDG,35.3134117126,-24.1028308868,,,RIVR,1,5.70,5,5.20,7.65,0.80,,,CULV,CONC,ASPH
BN000503:0019.07,N000503:0004.6,19073.119140625,Inhambane,BRDG,35.3653793335,-23.9888591766,,,RIVR,1,5.10,4.9,4.80,6.00,1.00,,,CULV,CONC,ASPH
BN000503:0023.09,N000503:0004.6,23085,Inhambane,BRDG,35.3891105652,-23.9594707489,,,RIVR,1,6.00,5.5,4.50,7.60,0.85,,,CULV,CONC,ASPH
BN022203:0271.57,N022203:0271.6,271569,Inhambane,BRDG,33.3553848267,-22.1515445709,,,STRM,1,30.00,30,1.50,4.50,,,,BAIL,STEL,STEL
BN022203:0341.53,N022203:0271.6,341527,Inhambane,BRDG,33.9233283997,-22.085515976,,,STRM,1,30.00,30,1.50,4.50,,,,BAIL,STEL,STEL
BN024003:0002.87,N024003:0000.0,2870,Inhambane,BRDG,35.1711883545,-21.9965496063,,,RIVR,3,43.10,13.5,5.00,7.20,1.10,,,GIRD,CONC,ASPH
BN024103:0003.15,N024103:0000.0,3155,Inhambane,BRDG,35.0998916626,-21.5669193268,,,RIVR,3,43.10,13.7,4.20,7.20,1.00,,,GIRD,CONC,ASPH
BN024203:0012.54,N024203:0000.9,12542,Inhambane,BRDG,35.4535598755,-23.8876209259,,,RIVR,2,9.90,4.5,1.20,6.10,0.80,,,VSLB,CONC,ASPH
BR048203:0002.71,R048203:0000.0,2711,Inhambane,BRDG,34.1305885315,-24.3696041107,,,RIVR,1,22.00,22,2.10,4.00,,,,BAIL,STEL,STEL
BR048203:0053.93,R048203:0037.3,53931,Inhambane,BRDG,34.5628128052,-24.1905384064,,,RIVR,1,8.00,8,1.50,4.00,,,,BAIL,STEL,STEL
BR048203:0139.67,R048203:0139.7,139668,Inhambane,BRDG,35.2602424622,-23.8669033051,,,RIVR,3,67.50,22.5,4.50,5.50,1.00,,,GIRD,CONC,CONC
BR048203:0139.72,R048203:0139.7,139723,Inhambane,BRDG,35.2602996826,-23.8670005798,,,RIVR,3,55.50,18.5,5.50,5.90,1.10,,,GIRD,CONC,ASPH
BR048303:0032.81,R048303:0024.8,32808,Inhambane,BRDG,34.8575897217,-24.2441082001,,,RIVR,1,16.00,10,1.40,4.00,,,,BEAM,STEL,STEL
BR090503:0004.68,R090503:0000.0,4679,Inhambane,BRDG,34.9748802185,-24.5639438629,,,RIVR,1,18.00,18,0.40,4.50,,,,BAIL,STEL,STEL
BR090803:0006.72,R090803:0000.0,6718,Inhambane,BRDG,35.0380363464,-23.8448810577,,,RIVR,1,15.00,15,1.40,3.50,,,,BAIL,STEL,STEL
BR091103:0015.61,R091103:0002.7,15612,Inhambane,BRDG,35.1217460632,-23.7706947327,,,RIVR,1,15.00,15,1.20,4.00,,,,BAIL,STEL,STEL
BR091403:0000.42,R091403:0000.0,421,Inhambane,BRDG,35.3755683899,-23.2559013367,,,STRM,,40.00,,0.30,7.00,,,,,CONC,GRAV
BR091503:0021.57,R091503:0000.0,21574,Inhambane,BRDG,35.4425697327,-23.0812854767,,,RIVR,4,12.00,3,1.50,4.50,,,,BAIL,STEL,STEL
BR091703:0009.73,R091703:0000.0,9728,Inhambane,BRDG,35.1560058594,-24.4453010559,,,RIVR,1,16.00,16,1.20,4.00,,,,BAIL,STEL,STEL
BR091703:0013.48,R091703:0000.0,13475,Inhambane,BRDG,35.1416091919,-24.4185352325,,,RIVR,1,16.00,16,1.40,4.00,,,,BAIL,STEL,STEL
BR091803:0012.61,R091803:0005.0,12608,Inhambane,BRDG,35.2047462463,-23.9318847656,,,RIVR,3,37.50,12.5,1.20,4.50,1.00,,,SLAB,CONC,CONC
BR091903:0002.11,R091903:0000.0,2108,Inhambane,BRDG,34.711555481,-24.0506782532,,,RIVR,1,20.00,20,2.50,4.00,,,,BEAM,STEL,STEL
BN000104:0819.80,N000104:0815.1,819796,Sofala,BRDG,34.5481681824,-21.0949306488,,,RIVR,1,5.80,5.76,5.06,7.20,1.00,,,SLAB,CONC,ASPH
BN000104:0821.75,N000104:0815.1,821746.375,Sofala,BRDG,34.5396614075,-21.079460144,,,RIVR,1,5.80,5.79,5.56,7.20,1.00,,,SLAB,CONC,ASPH
BN000104:0822.73,N000104:0815.1,822731,Sofala,BRDG,34.5331268311,-21.7081298828,,,RIVR,1,5.80,5.8,4.40,7.20,1.00,,,SLAB,CONC,ASPH
BN000104:0823.51,N000104:0815.1,823511,Sofala,BRDG,34.5281867981,-21.7433300018,,,RIVR,1,5.80,5.83,6.52,7.20,1.00,,,SLAB,CONC,ASPH
BN000104:0825.43,N000104:0815.1,825431,Sofala,BRDG,34.5149002075,-21.0559196472,,,RIVR,1,5.80,5.8,5.10,7.60,0.80,,,SLAB,CONC,ASPH
BN000104:0845.48,N000104:0827.0,845477,Sofala,BRDG,34.3594703674,-20.9528598785,,,STRM,10,20.70,1.1,2.20,8.30,,,,VENT,CONC,ASPH
BN000104:0845.74,N000104:0827.0,845742,Sofala,BRDG,34.3573303223,-20.9515399933,,,STRM,10,20.00,1.1,2.20,7.00,,,,VENT,CONC,ASPH
BN000104:0845.88,N000104:0827.0,845877,Sofala,BRDG,34.3562889099,-20.9507694244,,,RIVR,3,40.50,21,6.50,7.20,1.05,,,GIRD,CONC,ASPH
BN000104:0863.25,N000104:0827.0,863247.8125,Sofala,BRDG,34.2355690002,-20.8459701538,,,RIVR,3,40.70,13.7,6.50,7.20,1.10,,,GIRD,CONC,ASPH
BN000104:0863.55,N000104:0827.0,863545,Sofala,BRDG,34.2344894409,-20.8434295654,,,STRM,2,10.00,5.2,4.00,9.00,,,,VENT,CONC,ASPH
BN000104:0864.34,N000104:0827.0,864337,Sofala,BRDG,34.229888916,-20.8377799988,,,STRM,10,20.60,1.1,1.80,7.00,,,,VENT,CONC,ASPH
BN000104:0864.77,N000104:0827.0,864767,Sofala,BRDG,34.2268791199,-20.835149765,,,RIVR,3,6.20,3.1,1.80,6.50,,,,VENT,CONC,ASPH
BN000104:0865.53,N000104:0827.0,865534.125,Sofala,BRDG,34.2219200134,-20.8300304413,,,RIVR,6,81.00,13.5,8.50,7.20,1.10,,,GIRD,CONC,ASPH
BN000104:0866.02,N000104:0827.0,866022,Sofala,BRDG,34.2189216614,-20.8266391754,,,STRM,12,27.20,1.1,2.10,7.80,,,,VENT,CONC,ASPH
BN000104:0870.20,N000104:0827.0,870197.375,Sofala,BRDG,34.1929702759,-20.7978992462,,,STRM,4,7.00,0.9,1.70,6.80,,,,VENT,CONC,ASPH
BN000104:0870.51,N000104:0827.0,870512,Sofala,BRDG,34.1909484863,-20.7958106995,,,STRM,4,5.50,0.9,1.70,6.80,,,,VENT,CONC,ASPH
BN000104:0872.67,N000104:0827.0,872672,Sofala,BRDG,34.1772193909,-20.7812004089,,,STRM,7,14.60,1.1,2.00,6.80,,,,VENT,CONC,ASPH
BN000104:0872.96,N000104:0827.0,872962,Sofala,BRDG,34.1759796143,-20.7786903381,,,STRM,3,5.50,1.1,1.70,6.80,,,,VENT,CONC,ASPH
BN000104:0873.25,N000104:0827.0,873247,Sofala,BRDG,34.1742515564,-20.7768192291,,,STRM,4,5.80,0.9,1.70,6.90,,,,VENT,CONC,ASPH
BN000104:0873.59,N000104:0827.0,873589.5,Sofala,BRDG,35.6045837402,-20.764585495,,,STRM,3,5.30,0.9,1.80,6.50,,,,VENT,CONC,ASPH
BN000104:0874.85,N000104:0827.0,874852,Sofala,BRDG,34.1659317017,-20.764629364,,,STRM,3,5.50,0.9,1.85,6.80,,,,VENT,CONC,ASPH
BN000104:0875.15,N000104:0827.0,875147,Sofala,BRDG,34.1642608643,-20.7625007629,,,STRM,3,5.70,0.9,1.80,6.80,,,,VENT,CONC,ASPH
BN000104:0875.39,N000104:0827.0,875387,Sofala,BRDG,34.1628189087,-20.760799408,,,STRM,3,5.70,0.9,1.70,6.80,,,,VENT,CONC,ASPH
BN000104:0878.53,N000104:0827.0,878529.375,Sofala,BRDG,34.1443595886,-20.7383594513,,,RIVR,4,7.70,1,1.70,6.80,,,,VENT,CONC,ASPH
BN000104:0881.37,N000104:0827.0,881367,Sofala,BRDG,34.1306686401,-20.7162799835,,,STRM,1,5.80,5.8,5.90,7.20,0.80,,,SLAB,CONC,ASPH
BN000104:0885.87,N000104:0827.0,885872,Sofala,BRDG,34.1031417847,-20.6848602295,,,STRM,3,5.10,1,2.05,6.90,,,,VENT,CONC,ASPH
BN000104:0885.92,N000104:0827.0,885918.1875,Sofala,BRDG,34.1024017334,-20.6845397949,,,STRM,3,5.20,1,2.10,6.80,,,,VENT,CONC,ASPH
BN000104:0885.97,N000104:0827.0,885972,Sofala,BRDG,34.1025695801,-20.684179306,,,STRM,3,5.20,1,2.25,6.90,,,,VENT,CONC,ASPH
BN000104:0886.04,N000104:0827.0,886037,Sofala,BRDG,34.1022911072,-20.683599472,,,STRM,4,7.90,1,1.90,7.00,,,,VENT,CONC,ASPH
BN000104:0886.21,N000104:0827.0,886212,Sofala,BRDG,34.1012001038,-20.6824092865,,,STRM,1,7.80,1,2.45,6.90,,,,VENT,CONC,ASPH
BN000104:0891.81,N000104:0827.0,891810,Sofala,BRDG,34.0674095154,-20.6438598633,,,RIVR,5,67.10,13.4,5.90,7.30,1.15,,,SLAB,CONC,ASPH
BN000104:0959.52,N000104:0948.1,959522,Sofala,BRDG,33.8714294434,-20.0865898132,,,RIVR,1,8.80,8.8,4.00,7.20,0.95,,,GIRD,CONC,ASPH
BN000104:0959.75,N000104:0948.1,959752.375,Sofala,BRDG,33.8717498779,-20.0845508575,,,RIVR,1,14.80,14.8,5.00,7.20,0.90,,,GIRD,CONC,ASPH
BN000104:0961.84,N000104:0948.1,961837,Sofala,BRDG,33.8671798706,-20.0675907135,,,RIVR,1,6.80,6.8,3.90,7.15,1.00,,,SLAB,CONC,ASPH
BN000104:0963.25,N000104:0948.1,963247,Sofala,BRDG,33.8585014343,-20.0578193665,,,RIVR,1,8.80,8.8,3.72,7.20,1.00,,,GIRD,CONC,ASPH
BN000104:0967.28,N000104:0948.1,967282,Sofala,BRDG,33.8415794373,-20.0267105103,,,RIVR,3,5.50,5.5,4.00,7.40,1.90,,,CULV,CONC,ASPH
BN000104:0968.30,N000104:0948.1,968302,Sofala,BRDG,33.8401184082,-20.0175495148,,,RIVR,5,20.00,1.6,2.00,7.40,3.00,,,VENT,CONC,ASPH
BN000104:0974.65,N000104:0948.1,974645,Sofala,BRDG,33.8130455017,-19.9689865112,,,STRM,1,12.00,12,2.10,7.50,0.50,,,GIRD,CONC,ASPH
BN000104:0974.78,N000104:0948.1,974777,Sofala,BRDG,33.8131904602,-19.9686908722,,,RIVR,1,6.80,6.8,4.20,7.20,0.80,,,SLAB,CONC,ASPH
BN000104:0979.27,N000104:0948.1,979272,Sofala,BRDG,33.826461792,-19.9321498871,,,RIVR,14,468.70,33.4,16.50,7.20,1.00,,,GIRD,CONC,ASPH
BN000104:1082.83,N000104:1076.3,1082832,Sofala,BRDG,34.0031394958,-19.1863498688,,,RIVR,1,8.90,8.9,11.50,7.50,1.00,,,GIRD,CONC,ASPH
BN000104:1086.16,N000104:1076.3,1086162,Sofala,BRDG,34.0148200989,-19.1598300934,,,RIVR,3,50.40,16.8,11.30,7.20,0.90,,,SLAB,CONC,ASPH
BN000104:1089.97,N000104:1076.3,1089973,Sofala,BRDG,34.033618927,-19.1334896088,,,RIVR,5,21.60,21.6,15.20,7.20,0.85,,,GIRD,CONC,ASPH
BN000104:1095.58,N000104:1076.3,1095577,Sofala,BRDG,34.0470199585,-19.0878391266,,,RIVR,1,21.50,21.5,10.00,7.20,0.85,,,GIRD,CONC,ASPH
BN000104:1096.23,N000104:1076.3,1096227,Sofala,BRDG,34.0462493896,-19.0820903778,,,RIVR,1,21.60,21.6,8.80,7.20,0.80,,,SLAB,CONC,ASPH
BN000104:1097.53,N000104:1076.3,1097532,Sofala,BRDG,34.050868988,-19.0715503693,,,RIVR,1,21.40,21.4,9.50,7.20,0.85,,,VENT,CONC,ASPH
BN000104:1101.81,N000104:1076.3,1101807,Sofala,BRDG,34.0731201172,-19.0406093597,,,RIVR,1,21.50,21.5,11.60,7.20,0.85,,,GIRD,CONC,ASPH
BN000104:1102.55,N000104:1076.3,1102552,Sofala,BRDG,34.0721511841,-19.0340003967,,,RIVR,1,21.60,21.6,14.40,7.20,0.85,,,GIRD,CONC,ASPH
BN000104:1107.10,N000104:1107.1,1107095,Sofala,BRDG,34.0842590332,-18.9960803986,,,RIVR,12,550.00,36,22.50,7.70,0.80,,,ARCH,CONC,ASPH
BN000104:1108.51,N000104:1107.1,1108513,Sofala,BRDG,34.0943908691,-18.9896392822,,,RIVR,2,11.40,5.65,4.00,7.20,0.90,,,CULV,CONC,ASPH
BN000104:1114.18,N000104:1107.1,1114180,Sofala,BRDG,34.1259307861,-18.9496307373,,,RIVR,2,40.00,20,12.00,7.20,0.85,,,BEAM,CONC,ASPH
BN000104:1141.17,N000104:1116.3,1141167,Sofala,BRDG,34.0772514343,-18.7343006134,,,RIVR,3,13.30,4.2,5.00,8.10,0.90,,,CULV,CONC,ASPH
BN000104:1147.91,N000104:1116.3,1147910,Sofala,BRDG,34.0725517273,-18.6765899658,,,RIVR,1,9.10,9.1,7.00,7.20,0.80,,,GIRD,CONC,ASPH
BN000104:1148.55,N000104:1116.3,1148552,Sofala,BRDG,34.0760993958,-18.6720409393,,,RIVR,3,50.40,17,8.00,7.15,0.90,,,SLAB,CONC,ASPH
BN000104:1154.30,N000104:1148.8,1154299,Sofala,BRDG,34.065410614,-18.6578807831,,,RIVR,3,62.00,20.6,9.50,7.20,0.80,,,GIRD,CONC,ASPH
BN000104:1158.50,N000104:1148.8,1158499,Sofala,BRDG,34.0382118225,-18.6039199829,,,RIVR,1,6.80,6.8,4.50,7.20,0.90,,,SLAB,CONC,ASPH
BN000104:1159.12,N000104:1148.8,1159119,Sofala,BRDG,34.0344009399,-18.5996398926,,,RIVR,1,7.50,7.5,6.80,7.20,0.90,,,SLAB,CONC,ASPH
BN000104:1159.84,N000104:1148.8,1159844,Sofala,BRDG,34.0289115906,-18.5957698822,,,RIVR,3,62.00,20.6,9.50,7.20,0.80,,,GIRD,CONC,ASPH
BN000104:1194.30,N000104:1148.8,1194295,Sofala,BRDG,33.9260406494,-18.3239498138,,,RIVR,1,11.10,11.1,4.70,7.20,0.85,,,GIRD,CONC,ASPH
BN000104:1198.96,N000104:1148.8,1198964,Sofala,BRDG,33.9634399414,-18.3813591003,,,RIVR,1,11.10,11.1,5.30,7.20,0.85,,,GIRD,CONC,ASPH
BN000104:1201.22,N000104:1148.8,1201224,Sofala,BRDG,33.9816703796,-18.3039703369,,,RIVR,1,7.00,7,7.10,7.20,0.90,,,SLAB,CONC,ASPH
BN000104:1211.47,N000104:1148.8,1211474,Sofala,BRDG,34.0556907654,-18.250289917,,,RIVR,2,41.20,20.6,7.50,7.15,0.80,,,GIRD,CONC,ASPH
BN000104:1211.80,N000104:1148.8,1211799,Sofala,BRDG,34.0584411621,-18.2489891052,,,RIVR,1,11.10,11.1,4.80,7.20,0.80,,,SLAB,CONC,ASPH
BN000104:1215.67,N000104:1148.8,1215669,Sofala,BRDG,34.0735702515,-18.2190303802,,,RIVR,7,144.20,20.6,6.20,7.20,0.80,,,GIRD,CONC,ASPH
BN000104:1216.36,N000104:1215.8,1216361,Sofala,BRDG,34.0772399902,-18.214220047,,,RIVR,1,11.40,11.4,6.50,7.30,0.80,,,GIRD,CONC,ASPH
BN000104:1216.79,N000104:1215.8,1216785,Sofala,BRDG,34.0795898438,-18.2111492157,,,RIVR,1,11.10,11.1,6.40,7.30,0.80,,,GIRD,CONC,ASPH
BN000104:1218.55,N000104:1215.8,1218554,Sofala,BRDG,34.0946083069,-18.204240799,,,RIVR,1,11.10,11.1,4.60,7.20,0.90,,,GIRD,CONC,ASPH
BN000104:1220.54,N000104:1215.8,1220544,Sofala,BRDG,34.1050682068,-18.1896591187,,,RIVR,3,61.80,20.6,5.90,7.25,0.80,,,GIRD,CONC,ASPH
BN000104:1222.84,N000104:1215.8,1222836,Sofala,BRDG,34.1184196472,-18.1789207458,,,RIVR,4,82.40,20.6,11.40,7.20,0.80,,,GIRD,CONC,ASPH
BN000104:1249.16,N000104:1215.8,1249159,Sofala,BRDG,34.3152198792,-18.226600647,,,RIVR,3,61.80,20.6,8.85,7.20,0.80,,,GIRD,CONC,ASPH
BN000104:1272.16,N000104:1259.2,1272157,Sofala,BRDG,34.513759613,-18.1943798065,,,STRM,4,9.60,2.2,1.60,7.10,,,,VENT,CONC,ASPH
BN000104:1273.80,N000104:1259.2,1273802,Sofala,BRDG,34.5281295776,-18.18983078,,,RIVR,11,273.00,24,5.80,7.20,0.80,,,GIRD,CONC,ASPH
BN000104:1281.16,N000104:1259.2,1281162,Sofala,BRDG,34.5875396729,-18.1567592621,,,RIVR,3,62.00,20.6,7.60,7.10,0.80,,,GIRD,CONC,ASPH
BN000104:1291.58,N000104:1259.2,1291578,Sofala,BRDG,34.6762504578,-18.1194705963,,,RIVR,2,41.20,20.6,6.35,7.50,0.70,,,GIRD,CONC,ASPH
BN000104:1297.45,N000104:1259.2,1297447,Sofala,BRDG,34.7275657654,-19.0289707184,,,STRM,4,14.20,3.7,3.70,7.50,4.00,,,CULV,CONC,ASPH
BN000104:1303.21,N000104:1259.2,1303212,Sofala,BRDG,34.7800292969,-18.0942993164,,,RIVR,3,62.00,20.6,7.40,7.20,0.70,,,GIRD,CONC,ASPH
BN000104:1325.11,N000104:1325.0,1325105,Sofala,BRDG,34.9760017395,-18.1122493744,,,RIVR,5,125.00,25,9.60,7.20,0.80,,,GIRD,CONC,ASPH
BN000104:1338.23,N000104:1325.0,1338225,Sofala,BRDG,35.0885887146,-18.1223087311,,,RIVR,1,25.00,25,9.30,7.45,0.90,,,GIRD,CONC,ASPH
BN000104:1359.29,N000104:1341.4,1359288,Sofala,BRDG,35.243309021,-18.0138206482,,,RIVR,1,20.60,20.6,7.15,7.20,0.95,,,GIRD,CONC,ASPH
BN000104:1381.71,N000104:1379.6,1381713,Sofala,BRDG,35.3342895508,-17.8561592102,,,RIVR,7,144.20,20.6,10.00,7.25,0.75,,,GIRD,CONC,ASPH
BN000104:1389.10,N000104:1384.4,1389104,Sofala,BRDG,35.3837509155,-17.8204402924,,,RIVR,,"2,400.00",135.5,23.00,12.20,1.30,,,GIRD,CONC,ASPH
BN000105:0990.42,N000105:0981.5,990417.625,Sofala,BRDG,33.7978897095,-19.8456306458,,,RIVR,1,15.80,15.8,5.70,7.15,0.80,,,GIRD,CONC,ASPH
BN000105:1000.90,N000105:0981.5,1000902,Sofala,BRDG,33.8441581726,-19.766740799,,,RIVR,9,301.00,33.4,11.80,7.20,1.00,,,GIRD,CONC,ASPH
BN000105:1053.33,N000105:1025.1,1053332,Sofala,BRDG,33.8118515015,-19.3452892303,,,RIVR,1,11.00,11,4.30,7.20,0.90,,,GIRD,CONC,ASPH
